Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2008-08-13 00:00:00+00:00,26.466337203979492,28.551240921020508,35.03499984741211,33.70000076293945,35.619998931884766,34.79999923706055,34.48500061035156,32.650001525878906,35.55500030517578,34.68333435058594,15017200,46849620
2008-08-14 00:00:00+00:00,27.040464401245117,29.807954788208008,35.79499816894531,35.18333435058594,36.04999923706055,35.68333435058594,34.689998626708984,33.08333206176758,34.77000045776367,33.25,15142600,35761440
2008-08-15 00:00:00+00:00,27.30485725402832,30.33038330078125,36.14500045776367,35.79999923706055,36.70000076293945,36.983333587646484,35.814998626708984,35.25,36.130001068115234,35.883331298828125,9135400,27957300
2008-08-18 00:00:00+00:00,26.496553421020508,28.59360122680664,35.07500076293945,33.75,36.064998626708984,35.650001525878906,34.915000915527344,33.43333435058594,36.064998626708984,35.54999923706055,10117200,28033620
2008-08-19 00:00:00+00:00,25.794008255004883,27.15333366394043,34.14500045776367,32.04999923706055,34.689998626708984,33.016666412353516,33.77000045776367,31.25,34.560001373291016,32.70000076293945,15586000,31715100
2008-08-20 00:00:00+00:00,26.08108901977539,27.647539138793945,34.525001525878906,32.633331298828125,34.54999923706055,32.70000076293945,33.54499816894531,30.833332061767578,34.11000061035156,31.883333206176758,18420800,39952080
2008-08-21 00:00:00+00:00,25.80156898498535,27.054492950439453,34.154998779296875,31.933332443237305,34.39500045776367,32.400001525878906,33.66999816894531,31.016666412353516,33.7599983215332,31.233333587646484,11566600,28639440
2008-08-22 00:00:00+00:00,26.507898330688477,28.551240921020508,35.09000015258789,33.70000076293945,35.1150016784668,33.75,34.45000076293945,32.5,34.845001220703125,33.28333282470703,11580200,29772840
2008-08-25 00:00:00+00:00,25.82801055908203,27.06861114501953,34.189998626708984,31.950000762939453,34.79999923706055,33.16666793823242,34.10499954223633,31.799999237060547,34.72999954223633,33.04999923706055,8508800,23064060
2008-08-26 00:00:00+00:00,25.937541961669922,27.18157196044922,34.334999084472656,32.08333206176758,34.584999084472656,32.71666717529297,33.79499816894531,31.200000762939453,34.189998626708984,31.816667556762695,8670800,24046800
2008-08-27 00:00:00+00:00,26.360593795776367,28.099388122558594,34.89500045776367,33.16666793823242,34.95500183105469,33.400001525878906,34.14500045776367,31.850000381469727,34.36000061035156,32.25,7113600,20936580
2008-08-28 00:00:00+00:00,27.391746520996094,30.203327178955078,36.2599983215332,35.650001525878906,36.29999923706055,35.91666793823242,35.16999816894531,33.78333282470703,35.334999084472656,34.133331298828125,9541600,25735440
2008-08-29 00:00:00+00:00,27.31620216369629,29.694976806640625,36.15999984741211,35.04999923706055,36.48500061035156,36.31666564941406,35.79999923706055,34.900001525878906,35.8650016784668,35.0,9416600,22889760
2008-09-02 00:00:00+00:00,27.743009567260742,31.008182525634766,36.724998474121094,36.599998474121094,37.380001068115234,38.06666564941406,36.14500045776367,35.616668701171875,37.165000915527344,37.54999923706055,11891200,32852400
2008-09-03 00:00:00+00:00,28.13961410522461,32.109561920166016,37.25,37.900001525878906,37.255001068115234,37.900001525878906,36.279998779296875,35.883331298828125,36.54999923706055,36.400001525878906,17666600,33354180
2008-09-04 00:00:00+00:00,26.949819564819336,29.384334564208984,35.67499923706055,34.68333435058594,37.064998626708984,37.43333435058594,35.61000061035156,34.483333587646484,36.834999084472656,36.91666793823242,14083200,35853540
2008-09-05 00:00:00+00:00,27.675029754638672,30.96581268310547,36.6349983215332,36.54999923706055,36.70000076293945,36.616668701171875,35.02000045776367,33.33333206176758,35.064998626708984,33.400001525878906,22067200,47284380
2008-09-08 00:00:00+00:00,28.864816665649414,33.352149963378906,38.209999084472656,39.366668701171875,39.26499938964844,41.71666717529297,36.94499969482422,36.91666793823242,39.15999984741211,41.616668701171875,30975800,79908180
2008-09-09 00:00:00+00:00,27.187767028808594,29.765600204467773,35.9900016784668,35.133331298828125,38.275001525878906,39.75,35.98500061035156,35.0,37.53499984741211,38.150001525878906,23806600,58832400
2008-09-10 00:00:00+00:00,27.08579444885254,29.17254066467285,35.85499954223633,34.43333435058594,36.619998931884766,36.21666717529297,35.1349983215332,33.29999923706055,36.42499923706055,35.883331298828125,17367400,48294180
2008-09-11 00:00:00+00:00,27.501270294189453,30.358644485473633,36.404998779296875,35.83333206176758,36.439998626708984,35.83333206176758,34.505001068115234,32.099998474121094,34.755001068115234,32.58333206176758,25990000,56212020
2008-09-12 00:00:00+00:00,27.3350772857666,29.963275909423828,36.185001373291016,35.366668701171875,36.67499923706055,36.31666564941406,35.52000045776367,34.06666564941406,35.79999923706055,34.383331298828125,19852200,51279720
2008-09-15 00:00:00+00:00,25.13679313659668,25.007051467895508,33.275001525878906,29.516666412353516,35.5,34.016666412353516,33.20000076293945,29.5,34.2599983215332,31.649999618530273,37073000,81320820
2008-09-16 00:00:00+00:00,26.285037994384766,27.704029083251953,34.79499816894531,32.70000076293945,34.85499954223633,32.766666412353516,31.774999618530273,26.950000762939453,31.90999984741211,27.183332443237305,50468000,97086000
2008-09-17 00:00:00+00:00,24.249162673950195,23.524425506591797,32.099998474121094,27.766666412353516,34.1349983215332,31.133333206176758,31.7450008392334,26.700000762939453,33.93000030517578,30.766666412353516,47410600,116092020
2008-09-18 00:00:00+00:00,26.31147575378418,26.503803253173828,34.83000183105469,31.28333282470703,35.314998626708984,32.983333587646484,30.229999542236328,24.166667938232422,32.939998626708984,28.75,59441400,159967140
2008-09-19 00:00:00+00:00,28.706180572509766,31.008182525634766,38.0,36.599998474121094,47.0,41.46666717529297,37.22999954223633,34.16666793823242,39.415000915527344,39.66666793823242,9432600,65268600
2008-09-22 00:00:00+00:00,26.972488403320312,28.000551223754883,35.70500183105469,33.04999923706055,38.380001068115234,37.41666793823242,35.599998474121094,32.54999923706055,38.334999084472656,37.400001525878906,5297800,38428980
2008-09-23 00:00:00+00:00,26.632539749145508,27.238056182861328,35.255001068115234,32.150001525878906,36.125,33.70000076293945,34.775001525878906,31.25,35.380001068115234,32.58333206176758,6810600,43607520
2008-09-24 00:00:00+00:00,26.3778133392334,26.626325607299805,34.63999938964844,31.266666412353516,35.599998474121094,33.133331298828125,34.334999084472656,30.299999237060547,35.47999954223633,33.0,4162800,35755020
2008-09-25 00:00:00+00:00,26.907062530517578,27.563077926635742,35.334999084472656,32.366668701171875,35.83000183105469,33.45000076293945,34.654998779296875,31.383333206176758,34.994998931884766,31.833332061767578,6254800,49818420
2008-09-26 00:00:00+00:00,27.49720573425293,28.75530242919922,36.11000061035156,33.766666412353516,36.150001525878906,34.25,33.959999084472656,30.200000762939453,34.14500045776367,30.700000762939453,6295400,49564080
2008-09-29 00:00:00+00:00,24.988115310668945,23.04966163635254,32.814998626708984,27.066667556762695,35.375,32.383331298828125,31.795000076293945,25.916667938232422,35.18000030517578,31.950000762939453,10083000,75442140
2008-09-30 00:00:00+00:00,26.438743591308594,24.894765853881836,34.720001220703125,29.233333587646484,34.720001220703125,29.883333206176758,32.279998779296875,26.53333282470703,32.709999084472656,28.133333206176758,8247600,47945340
2008-10-01 00:00:00+00:00,26.72429656982422,26.5269775390625,35.095001220703125,31.149999618530273,35.19499969482422,31.333332061767578,33.654998779296875,28.733333587646484,34.130001068115234,29.21666717529297,10044000,50152500
2008-10-02 00:00:00+00:00,25.60491943359375,24.483169555664062,33.625,28.75,35.11000061035156,31.28333282470703,33.505001068115234,28.333332061767578,34.9900016784668,30.899999618530273,8818400,42481140
2008-10-03 00:00:00+00:00,24.588335037231445,22.6380558013916,32.290000915527344,26.583332061767578,35.02000045776367,31.016666412353516,32.28499984741211,26.350000381469727,34.599998474121094,30.200000762939453,8826000,72789840
2008-10-06 00:00:00+00:00,24.062911987304688,20.892301559448242,31.600000381469727,24.53333282470703,31.625,25.133333206176758,29.604999542236328,21.933332443237305,31.040000915527344,24.433332443237305,10901400,79152240
2008-10-07 00:00:00+00:00,21.45482063293457,16.833059310913086,28.174999237060547,19.766666412353516,31.270000457763672,24.899999618530273,28.06999969482422,19.583332061767578,31.184999465942383,24.866666793823242,9394000,98201520
2008-10-08 00:00:00+00:00,20.60196304321289,15.257633209228516,27.05500030517578,17.916667938232422,28.844999313354492,20.566667556762695,26.579999923706055,17.666667938232422,26.7549991607666,17.899999618530273,14175200,104109420
2008-10-09 00:00:00+00:00,18.45838737487793,11.936430931091309,24.239999771118164,14.016667366027832,28.125,19.75,24.0,13.883333206176758,27.959999084472656,19.399999618530273,24920200,110709720
2008-10-10 00:00:00+00:00,19.631072998046875,13.455095291137695,25.780000686645508,15.800000190734863,25.825000762939453,16.383333206176758,22.485000610351562,12.183333396911621,23.264999389648438,13.199999809265137,41537000,202575180
2008-10-13 00:00:00+00:00,21.530975341796875,15.470524787902832,28.274999618530273,18.166667938232422,28.389999389648438,18.933332443237305,25.985000610351562,16.25,27.559999465942383,18.333332061767578,15481600,90212880
2008-10-14 00:00:00+00:00,22.357181549072266,17.11693000793457,29.360000610351562,20.100000381469727,30.825000762939453,21.666667938232422,28.395000457763672,19.183332443237305,30.18000030517578,20.71666717529297,20770600,121795800
2008-10-15 00:00:00+00:00,20.240266799926758,14.30668830871582,26.579999923706055,16.799999237060547,28.7450008392334,19.633333206176758,26.540000915527344,16.583332061767578,28.454999923706055,18.883333206176758,16348200,70493940
2008-10-16 00:00:00+00:00,20.830411911010742,14.491199493408203,27.354999542236328,17.016666412353516,27.40999984741211,17.633333206176758,25.040000915527344,14.666666984558105,27.165000915527344,17.450000762939453,24589000,110292000
2008-10-17 00:00:00+00:00,20.35067367553711,14.661519050598145,26.725000381469727,17.21666717529297,28.1200008392334,18.583332061767578,26.31999969482422,16.266666412353516,26.514999389648438,16.600000381469727,22780800,70248000
2008-10-20 00:00:00+00:00,20.895145416259766,14.959571838378906,27.440000534057617,17.566667556762695,27.475000381469727,17.816667556762695,26.290000915527344,16.25,27.1200008392334,17.483333587646484,16222400,43613880
2008-10-21 00:00:00+00:00,20.52200698852539,14.704095840454102,26.950000762939453,17.266666412353516,27.81999969482422,18.149999618530273,26.864999771118164,16.916667938232422,27.065000534057617,16.96666717529297,15030400,39492780
2008-10-22 00:00:00+00:00,19.292205810546875,12.75963306427002,25.334999084472656,14.983332633972168,26.600000381469727,16.600000381469727,24.46500015258789,13.899999618530273,26.350000381469727,16.299999237060547,15218600,63305340
2008-10-23 00:00:00+00:00,18.995227813720703,12.262871742248535,24.94499969482422,14.399999618530273,25.530000686645508,15.199999809265137,23.424999237060547,12.766667366027832,25.290000915527344,14.933333396911621,27455800,72996420
2008-10-24 00:00:00+00:00,18.241357803344727,11.709342956542969,23.954999923706055,13.75,24.6200008392334,14.166666984558105,22.674999237060547,11.666666984558105,22.68000030517578,11.983332633972168,28293800,71456040
2008-10-27 00:00:00+00:00,17.47606658935547,10.772590637207031,22.950000762939453,12.649999618530273,24.53499984741211,14.033332824707031,22.950000762939453,12.333333015441895,23.875,13.316666603088379,20173800,45245040
2008-10-28 00:00:00+00:00,19.615829467773438,12.61769962310791,25.760000228881836,14.816666603088379,25.760000228881836,15.333333015441895,22.4950008392334,11.75,24.040000915527344,13.416666984558105,19297000,75499140
2008-10-29 00:00:00+00:00,19.094226837158203,12.489960670471191,25.075000762939453,14.666666984558105,26.68000030517578,16.333332061767578,25.040000915527344,14.416666984558105,25.524999618530273,15.0,19926400,86516880
2008-10-30 00:00:00+00:00,19.570146560668945,12.958337783813477,25.700000762939453,15.216667175292969,26.135000228881836,15.800000190734863,25.155000686645508,14.583333015441895,25.979999542236328,15.600000381469727,19354800,47250420
2008-10-31 00:00:00+00:00,20.510583877563477,14.10798168182373,26.934999465942383,16.566667556762695,26.975000381469727,16.666667938232422,25.389999389648438,14.816666603088379,25.399999618530273,14.866666793823242,19334400,50387220
2008-11-03 00:00:00+00:00,20.544849395751953,14.53377628326416,26.979999542236328,17.066667556762695,27.165000915527344,17.066667556762695,26.670000076293945,16.350000381469727,26.829999923706055,16.549999237060547,10185600,30279240
2008-11-04 00:00:00+00:00,21.572853088378906,15.527290344238281,28.329999923706055,18.233333587646484,28.440000534057617,18.46666717529297,27.309999465942383,17.166667938232422,27.40999984741211,17.25,13317800,42455100
2008-11-05 00:00:00+00:00,19.829063415527344,13.298972129821777,26.040000915527344,15.616666793823242,28.065000534057617,18.066667556762695,25.8799991607666,15.216667175292969,27.899999618530273,17.883333206176758,14456600,47215800
2008-11-06 00:00:00+00:00,18.572603225708008,11.368705749511719,24.389999389648438,13.350000381469727,26.075000762939453,15.466667175292969,24.280000686645508,13.350000381469727,25.639999389648438,15.016667366027832,21123000,67494000
2008-11-07 00:00:00+00:00,19.071388244628906,12.10675048828125,25.045000076293945,14.216667175292969,25.06999969482422,14.233332633972168,24.125,13.216667175292969,24.704999923706055,13.833333015441895,18920200,58392540
2008-11-10 00:00:00+00:00,18.252782821655273,10.942912101745605,23.969999313354492,12.850000381469727,25.524999618530273,14.733332633972168,23.59000015258789,12.566666603088379,25.30500030517578,14.516667366027832,19602000,49581540
2008-11-11 00:00:00+00:00,17.891082763671875,10.47453784942627,23.4950008392334,12.300000190734863,24.049999237060547,13.100000381469727,22.915000915527344,11.850000381469727,23.56999969482422,12.633333206176758,19410400,65202240
2008-11-12 00:00:00+00:00,16.78693199157715,9.253929138183594,22.045000076293945,10.866666793823242,23.309999465942383,12.316666603088379,21.93000030517578,10.850000381469727,23.0,11.983332633972168,19839400,67170000
2008-11-13 00:00:00+00:00,18.00530433654785,10.644856452941895,23.645000457763672,12.5,23.71500015258789,12.5,20.71500015258789,9.600000381469727,22.260000228881836,11.116666793823242,35187400,101737980
2008-11-14 00:00:00+00:00,17.011568069458008,9.509400367736816,22.34000015258789,11.166666984558105,23.684999465942383,12.550000190734863,22.204999923706055,11.016667366027832,23.09000015258789,11.933333396911621,23934000,86952540
2008-11-17 00:00:00+00:00,16.212005615234375,8.5868501663208,21.290000915527344,10.083333015441895,22.290000915527344,11.100000381469727,21.145000457763672,9.949999809265137,22.05500030517578,10.866666793823242,20356600,72089640
2008-11-18 00:00:00+00:00,16.029251098632812,8.416529655456543,21.049999237060547,9.883333206176758,21.485000610351562,10.25,20.094999313354492,8.916666984558105,21.280000686645508,10.066666603088379,27994400,87065580
2008-11-19 00:00:00+00:00,14.338751792907715,6.571424961090088,18.829999923706055,7.716667175292969,20.940000534057617,9.733332633972168,18.690000534057617,7.6666669845581055,20.854999542236328,9.600000381469727,23759000,119041500
2008-11-20 00:00:00+00:00,12.983312606811523,5.308233737945557,17.049999237060547,6.233333110809326,18.975000381469727,7.883333206176758,16.71500015258789,6.033332824707031,18.4950008392334,7.483333110809326,32500800,174149340
2008-11-21 00:00:00+00:00,13.451624870300293,5.64886999130249,17.665000915527344,6.633333206176758,17.7549991607666,6.8333330154418945,15.829999923706055,5.366666793823242,17.704999923706055,6.733333110809326,38488800,179127420
2008-11-24 00:00:00+00:00,15.3286771774292,7.181729793548584,20.1299991607666,8.433333396911621,20.6200008392334,8.916666984558105,18.125,7.033332824707031,18.450000762939453,7.283332824707031,31169600,128124300
2008-11-25 00:00:00+00:00,15.972131729125977,7.877192497253418,20.975000381469727,9.25,21.264999389648438,9.449999809265137,20.010000228881836,8.399999618530273,20.725000381469727,9.033332824707031,30410600,151500840
2008-11-26 00:00:00+00:00,16.733623504638672,8.558465003967285,21.975000381469727,10.050000190734863,22.020000457763672,10.133333206176758,20.350000381469727,8.666666984558105,20.489999771118164,8.800000190734863,18534400,82746420
2008-11-28 00:00:00+00:00,17.12578773498535,8.941679000854492,22.489999771118164,10.5,22.59000015258789,10.583333015441895,21.764999389648438,9.899999618530273,21.969999313354492,10.050000190734863,5322200,29385300
2008-12-01 00:00:00+00:00,14.43774127960205,6.159823417663574,18.959999084472656,7.233333110809326,21.639999389648438,9.766667366027832,18.80500030517578,7.116666793823242,21.639999389648438,9.75,17997200,87156120
2008-12-02 00:00:00+00:00,15.488595008850098,7.039799213409424,20.34000015258789,8.266667366027832,20.459999084472656,8.366666793823242,18.7450008392334,7.0833330154418945,19.44499969482422,7.599999904632568,26994600,103389240
2008-12-03 00:00:00+00:00,16.272920608520508,7.763645172119141,21.3700008392334,9.116666793823242,21.56999969482422,9.283332824707031,19.40999984741211,7.566667079925537,19.514999389648438,7.633333206176758,23894400,141732720
2008-12-04 00:00:00+00:00,16.029251098632812,7.522359371185303,21.049999237060547,8.833333015441895,22.204999923706055,9.833333015441895,20.614999771118164,8.466667175292969,20.850000381469727,8.666666984558105,24795200,104136060
2008-12-05 00:00:00+00:00,17.327573776245117,8.672008514404297,22.7549991607666,10.183333396911621,22.799999237060547,10.266667366027832,20.545000076293945,8.416666984558105,20.594999313354492,8.483332633972168,32469200,128530020
2008-12-08 00:00:00+00:00,18.321317672729492,9.736494064331055,24.059999465942383,11.433333396911621,24.2549991607666,11.583333015441895,23.28499984741211,10.75,23.594999313354492,11.050000190734863,26602400,119837940
2008-12-09 00:00:00+00:00,17.50653076171875,8.884907722473145,22.989999771118164,10.433333396911621,24.209999084472656,11.583333015441895,22.844999313354492,10.300000190734863,23.604999542236328,10.983332633972168,28730800,98808720
2008-12-10 00:00:00+00:00,17.457029342651367,8.81394100189209,22.924999237060547,10.350000381469727,23.299999237060547,10.716667175292969,22.28499984741211,9.783332824707031,23.174999237060547,10.583333015441895,20649400,96628020
2008-12-11 00:00:00+00:00,16.147279739379883,7.479785919189453,21.204999923706055,8.783332824707031,22.700000762939453,10.166666984558105,21.024999618530273,8.633333206176758,22.514999389648438,10.0,15903400,81843720
2008-12-12 00:00:00+00:00,16.524211883544922,7.877192497253418,21.700000762939453,9.25,21.719999313354492,9.25,20.19499969482422,7.933332920074463,20.290000915527344,7.983333110809326,18465600,100575120
2008-12-15 00:00:00+00:00,15.918831825256348,7.309467315673828,20.905000686645508,8.583333015441895,21.674999237060547,9.199999809265137,20.549999237060547,8.233332633972168,21.655000686645508,9.166666984558105,13644600,63979980
2008-12-16 00:00:00+00:00,17.536985397338867,8.728778839111328,23.030000686645508,10.25,23.114999771118164,10.283332824707031,21.21500015258789,8.783332824707031,21.235000610351562,10.25,18934800,101972880
2008-12-17 00:00:00+00:00,17.430370330810547,8.643622398376465,22.889999389648438,10.149999618530273,23.514999389648438,10.683333396911621,22.450000762939453,9.75,22.645000457763672,9.949999809265137,16294800,94453440
2008-12-18 00:00:00+00:00,16.973491668701172,8.161059379577637,22.290000915527344,9.583333015441895,23.28499984741211,10.483332633972168,22.040000915527344,9.350000381469727,23.114999771118164,10.333333015441895,14832800,73267440
2008-12-19 00:00:00+00:00,17.034408569335938,8.232023239135742,22.3700008392334,9.666666984558105,22.815000534057617,10.050000190734863,21.9950008392334,9.333333015441895,22.325000762939453,9.633333206176758,9272200,51716100
2008-12-22 00:00:00+00:00,16.478527069091797,7.692681312561035,21.639999389648438,9.033332824707031,22.459999084472656,9.75,21.299999237060547,8.733332633972168,22.354999542236328,9.616666793823242,7985400,44377860
2008-12-23 00:00:00+00:00,16.21800422668457,7.371854305267334,21.010000228881836,8.616666793823242,21.639999389648438,9.233332633972168,20.985000610351562,8.616666793823242,21.565000534057617,9.149999618530273,7913200,35058240
2008-12-24 00:00:00+00:00,16.44957160949707,7.64277458190918,21.309999465942383,8.933333396911621,21.31999969482422,8.949999809265137,20.875,8.583333015441895,21.09000015258789,8.75,1618800,15329880
2008-12-26 00:00:00+00:00,16.519052505493164,7.685550689697266,21.399999618530273,8.983332633972168,21.524999618530273,9.199999809265137,21.100000381469727,8.766667366027832,21.524999618530273,9.133333206176758,2106600,11485200
2008-12-29 00:00:00+00:00,16.28746795654297,7.485929012298584,21.100000381469727,8.75,21.43000030517578,9.066666603088379,20.78499984741211,8.516667366027832,21.43000030517578,9.050000190734863,4633000,22583100
2008-12-30 00:00:00+00:00,16.93588638305664,8.027772903442383,21.940000534057617,9.383333206176758,21.959999084472656,9.399999618530273,21.15999984741211,8.800000190734863,21.239999771118164,8.866666793823242,4602000,25251900
2008-12-31 00:00:00+00:00,17.464643478393555,8.598124504089355,22.625,10.050000190734863,22.7450008392334,10.100000381469727,21.815000534057617,9.333333015441895,21.90999984741211,9.449999809265137,6289200,36316380
2009-01-02 00:00:00+00:00,17.568859100341797,8.669414520263672,22.760000228881836,10.133333206176758,22.979999542236328,10.333333015441895,22.059999465942383,9.566666603088379,22.56999969482422,10.0,7117800,39634680
2009-01-05 00:00:00+00:00,17.244657516479492,8.355718612670898,22.34000015258789,9.766667366027832,22.825000762939453,10.233332633972168,22.21500015258789,9.683333396911621,22.6200008392334,10.083333015441895,8196200,59103420
2009-01-06 00:00:00+00:00,17.553422927856445,8.683677673339844,22.739999771118164,10.149999618530273,23.0049991607666,10.383333206176758,22.440000534057617,9.883333206176758,22.6200008392334,10.050000190734863,11056600,51599580
2009-01-07 00:00:00+00:00,16.75448226928711,7.942216396331787,21.704999923706055,9.283332824707031,22.415000915527344,9.866666793823242,21.649999618530273,9.183333396911621,22.299999237060547,9.75,8753200,47629200
2009-01-08 00:00:00+00:00,16.74677085876465,7.870921611785889,21.69499969482422,9.199999809265137,21.899999618530273,9.399999618530273,21.3799991607666,8.949999809265137,21.565000534057617,9.100000381469727,11649400,38285580
2009-01-09 00:00:00+00:00,16.214147567749023,7.400373458862305,21.0049991607666,8.649999618530273,21.860000610351562,9.350000381469727,20.90999984741211,8.550000190734863,21.780000686645508,9.300000190734863,10305400,38066880
2009-01-12 00:00:00+00:00,15.399768829345703,6.715948104858398,19.950000762939453,7.849999904632568,20.90999984741211,8.550000190734863,19.65999984741211,7.516666889190674,20.885000228881836,8.533332824707031,8682800,55298160
2009-01-13 00:00:00+00:00,15.565736770629883,6.815762042999268,20.165000915527344,7.966667175292969,20.405000686645508,8.116666793823242,19.4950008392334,7.4166669845581055,19.645000457763672,7.533332824707031,17554600,57864300
2009-01-14 00:00:00+00:00,14.755213737487793,6.102813243865967,19.114999771118164,7.133333206176758,19.65999984741211,7.533332824707031,19.014999389648438,7.033332824707031,19.655000686645508,7.533332824707031,17168600,63824520
2009-01-15 00:00:00+00:00,14.272770881652832,5.660787582397461,18.489999771118164,6.616666793823242,19.184999465942383,7.150000095367432,17.735000610351562,6.066667079925537,19.094999313354492,7.099999904632568,27011400,107155200
2009-01-16 00:00:00+00:00,14.0103178024292,5.475419521331787,18.149999618530273,6.400000095367432,19.18000030517578,7.150000095367432,17.364999771118164,5.8333330154418945,19.06999969482422,7.066667079925537,31623400,94472520
2009-01-20 00:00:00+00:00,12.05736255645752,3.8926830291748047,15.619999885559082,4.550000190734863,17.520000457763672,5.949999809265137,15.545000076293945,4.550000190734863,17.46500015258789,5.900000095367432,28286200,152817720
2009-01-21 00:00:00+00:00,13.446815490722656,4.805252552032471,17.420000076293945,5.616666793823242,17.450000762939453,5.650000095367432,15.720000267028809,4.650000095367432,16.174999237060547,4.933332920074463,40567600,126142440
2009-01-22 00:00:00+00:00,12.705771446228027,4.30618953704834,16.459999084472656,5.033332824707031,17.239999771118164,5.533332824707031,16.059999465942383,4.766666889190674,16.700000762939453,5.1666669845581055,52990600,162383160
2009-01-23 00:00:00+00:00,13.068578720092773,4.534333229064941,16.93000030517578,5.300000190734863,17.05500030517578,5.383333206176758,15.6850004196167,4.550000190734863,15.765000343322754,4.599999904632568,42246600,106610340
2009-01-26 00:00:00+00:00,12.867876052856445,4.334707736968994,16.670000076293945,5.066667079925537,17.565000534057617,5.716667175292969,16.405000686645508,4.983333110809326,17.145000457763672,5.466667175292969,24781200,95119200
2009-01-27 00:00:00+00:00,13.222960472106934,4.6911821365356445,17.1299991607666,5.483333110809326,17.209999084472656,5.483333110809326,16.670000076293945,5.150000095367432,16.934999465942383,5.300000190734863,12858200,78289620
2009-01-28 00:00:00+00:00,14.681886672973633,5.646528720855713,19.020000457763672,6.599999904632568,19.1200008392334,6.6666669845581055,18.145000457763672,6.0833330154418945,18.2549991607666,6.150000095367432,20809000,136375980
2009-01-29 00:00:00+00:00,13.624358177185059,4.8480305671691895,17.649999618530273,5.6666669845581055,18.520000457763672,6.283332824707031,17.575000762939453,5.616666793823242,18.415000915527344,6.183332920074463,15860400,89676840
2009-01-30 00:00:00+00:00,13.307870864868164,4.619887828826904,17.239999771118164,5.400000095367432,18.014999389648438,5.900000095367432,16.940000534057617,5.216667175292969,17.8700008392334,5.800000190734863,20711600,107884800
2009-02-02 00:00:00+00:00,13.327165603637695,4.6484055519104,17.264999389648438,5.433332920074463,17.360000610351562,5.466667175292969,16.6299991607666,5.016666889190674,16.7450008392334,5.0833330154418945,21722400,82890720
2009-02-03 00:00:00+00:00,13.080153465270996,4.420262336730957,16.94499969482422,5.1666669845581055,17.510000228881836,5.5833330154418945,16.684999465942383,5.050000190734863,17.4950008392334,5.550000190734863,21364600,92738640
2009-02-04 00:00:00+00:00,12.956648826599121,4.391742706298828,16.78499984741211,5.133333206176758,17.434999465942383,5.516666889190674,16.69499969482422,5.066667079925537,17.06999969482422,5.300000190734863,23453600,75872460
2009-02-05 00:00:00+00:00,13.184368133544922,4.548593997955322,17.079999923706055,5.316667079925537,17.440000534057617,5.533332824707031,16.184999465942383,4.75,16.614999771118164,5.033332824707031,29110400,129127680
2009-02-06 00:00:00+00:00,14.072071075439453,5.118948936462402,18.229999542236328,5.983333110809326,18.364999771118164,6.116666793823242,17.360000610351562,5.466667175292969,17.459999084472656,5.550000190734863,24237200,98268000
2009-02-09 00:00:00+00:00,14.24189567565918,5.275796890258789,18.450000762939453,6.1666669845581055,18.655000686645508,6.300000190734863,18.084999084472656,5.9166669845581055,18.375,6.133333206176758,20336000,83667900
2009-02-10 00:00:00+00:00,12.9103364944458,4.291933536529541,16.725000381469727,5.016666889190674,18.360000610351562,6.099999904632568,16.584999084472656,4.933332920074463,18.204999923706055,6.016666889190674,32474800,181732740
2009-02-11 00:00:00+00:00,13.442953109741211,4.591368675231934,17.415000915527344,5.366666793823242,17.434999465942383,5.433332920074463,16.8700008392334,5.099999904632568,16.94499969482422,5.150000095367432,22229600,76918440
